1337	上海视觉艺术学院	531.112110106
1340	上海外国语大学	646.138111133
1341	上海外国语大学贤达经济人文学院	456.076091109
1345	上海应用枝术大学	515.090100109
1347	上海政法学院	584.119108130
1349	上饶师范学院	490.100109119
1352	韶关学院	443.092103109
1353	邵阳学院	408.090096043
1355	绍兴文理学院	499.099105116
1356	深圳大学	604.127121128
1357	深圳枝术大学	566.108102126
1360	沈阳城市建设学院	389.061098074
1361	沈阳市学院	407.081088094
1362	沈阳大学	473.094101108
1363	沈阳大学	432.074102101
1365	沈阳工程学院	472.086102099
1366	沈阳工程学院	522.088104122
1367	沈阳工程学院	433.079102105
1368	沈阳工程学院	541.095099128
1369	沈阳工学院	394.045099084
1370	沈阳工业大学	508.097099113
1371	沈阳工业大学	495.108109101
1372	沈阳工业大学	442.066099093
1373	沈阳工业大学	518.070109105
1375	沈阳航空航天大学	521.099107086
1376	沈阳航空航天大学	495.087109099
1377	沈阳航空航天大学	531.089109105
1378	沈阳化工大学	467.084108089
1379	沈阳化工大学	432.072097105
1380	沈阳化工大学	474.100088097
1381	沈阳建筑大学	489.083108095
1382	沈阳建筑大学	484.090125061
1383	沈阳科枝学院	393.058110090
1335	沈阳理工大学	435.070117103
1386	沈阳理工大学	431.053118114
1387	沈阳理工大学	488.095110123
1388	沈阳农业大学	474.082108101
1389	沈阳农业大学	459.078108118
1390	沈阳师范大学	538.102131112
1391	沈阳师范大学	477.078108102
1392	沈阳师范大学	457.078108122
1393	沈阳师范大学	567.118103110
1395	沈阳体肓学院	454.097098091
1396	沈阳药科大学	487.109103071
1397	沈阳药科大学	594.114124118
1398	沈阳药科大学	488.097102105
1399	沈阳医学院	483.078111111
1400	沈阳音乐学院	536.111102106
1406	石诃子大学	513.101112118
1409	石家庄铁道大学	530.088107128
1410	石家庄铁道大学	525.098112108
1411	石家庄铁道大学四方学院	436.074103109
1419	首都经济留易大学	607.122116119
1420	首都师范大学	606.121119136
1423	首都医科大学	635.125122131
1428	四川大学	646.136113141
1429	四川大学	606.129113127
1430	四JI大学	573.125105127
1431	四川大学锦城学院	438.080109070
1432	四川大学锦江学院	392.062102110
1436	四川工业科技学院	425.098109067
1439	四川■术学院	551.103106134
1440	四川农业大学	545.100122116
1441	四川轻化工大学	478.076122102
1442	四川师范大学	524.096112121
1443	四川外国语大学	578.113117118
1445	四川外国语大学成都学院	452.056099133
1446	四川外国语大学童庆南方翻译学院	452.086111109
1452	苏小卜关学	607.126116123
1457	苏州科枝大学	548.110104104
1459	绥化学院	443.074095101
1460	塔里木大学	434.090110073
1461	台州学院	492.077110129
1462	f原工业学院	458.086089094
1463	太原科技大学	514.033101113
1465	f原理工大学	580.111116123
1466	f原理工大学现代科枝学院	437.085105051
1468	太原师范学院	522.107107094
1469	f原学院	446.082105072
1471	泰lU学院	374.052110093
1473	唐山师范学院	420.082100077
1475	唐山学院	458.083104108
1483	天律财经大学	583.106117123
1485	天律财经大学珠江学院	446.059109138
1486	天律财经大学珠江学院	411.076097086
1487	天律城建大学	532.108089103
1488	天律城建大学	477.092108098
1491	天律大学	649.143123128
1492	天律大学仁爱学院	435.086108094
1495	天律工业大学	581.119098104
1505	天律科技大学	561.109109126
1506	天律科技大学	523.098110124
1507	天律理工大学	578.119104108
1508	天律理工大学	543.115102121
1509	天律理工大学中环信息学院	432.100103066
1511	天律农学院	458.103092084
1515	天律商业大学	558.107121134
1516	天律商业大学	505.084098111
1517	天律商业大学宝德学院	438.080092111
1519	天律师范大学	568.103118113
1521	天律体肓学院	469.072112106
1523	天律天狮学院	432.036100104
1526	天律外国语大学	569.112112134
1527	天律外国语大学滨海外事学院	442.085103094
1529	天律医科大学	600.118114130
1530	天律医科大学	571.109116125
1531	天律医科大学临床医学院	393.075105068
1539	天律职业枝术师范大学	512.111120081
1540	天律职业枝术师范大学	453.086106089
1541	天律中德应用技术大学	463.088094111
1542	天律中医药大学	550.093120115
1543	天律中医药大学	518.088115099
1545	天水师范学院	440.060101081
1550	诵化师范学院	463.081101112
1551	诵化师范学院	434.082106060
1552	同济大学	667.143113135
1553	同济大学	660.128127145
1555	同济大学淅江学院	434.099099051
1557	皖江工学院	422.064095094
1560	潍坊科枝学院	431.086110091
1562	潍坊学院	459.102132085
1563	潍坊医学院	484.090104110
1565	渭南师范学院	459.083108110
1566	温州肯恩大学	362.060096111
1567	温州医科大学	576.128111115
1569	无锡f湖学院	446.077109103
1570	梧州学院	441.064104072
1571	武昌理工学院	432.085109066
1576	武奴大学	653.141116143
1579	武汉纺织■大学	532.092108118
1580	武汉工程大学	555.127092116
1581	武汉工程大学	472.078101108
1582	武奴工程大学邮电与信息工程学院	433.080101074
1583	武mm大学	572.096109120
1585	武奴科枝大学城市学院	424.092087094
1586	武奴理工大学	603.119109132
1587	武奴理工大学	575.121117102
1588	武奴轻工大学	542.104113121
1589	武奴生物工程学院	428.091110086
1591	武汉学院	441.096102093
1600	武夷学院	448.106095077
1601	西安财经大学	554.097120127
1602	西安电子科枝大学	644.143116133
1603	西安电子科枝大学	600.099120127
1605	西安电子科枝大学	627.111126132
1606	西安翻译学院	442.083104107
1607	西安工程大学	531.103109112
1608	西安工商学院	419.084103095
1609	西安工业大学	547.110095129
1610	西安航空学院	512.087115112
1612	西安建筑科技大学	563.119109108
1613	西安建筑科枝大学	549.108117126
1615	西安建筑科枝大学华清学院	422.070110094
1616	西安交诵大学	660.134120135
1617	西安交诵大学城市学院	435.086109118
1618	西安交诵工程学院	410.086096083
1619	西安科技大学	546.107112113
1620	西安科枝大学高新学院	423.065108084
1621	西安科枝大学高新学院	404.061106096
1622	西安理工大学	576.119107116
1625	西安明德理工学院	409.069094092
1626	西安欧亚学院	421.074105108
1627	西安汽车职业大学	415.076091078
1628	西安石油大学	541.113100114
1631	西安外国语大学	585.089115141
1632	西安外事学院	427.059098105
1633	西安文理学院	490.084111123
1635	西安医学院	494.099108105
1637	西安邮i大学	585.127106103
1638	西安邮电大学	574.118107116
1639	西安邮电大学	481.089098111
1641	西i关学	588.112105132
1642	西北工业大学	647.135121128
1643	西北工业大学	605.123113121
1645	西北民旌大学	462.083100102
1646	西北民旌大学	444.073109102
1648	西北民旌大学	440.097092061
1649	西北农林科技大学	582.100113128
1650	西北农林科枝大学	551.120103107
1651	西北师范大学	519.099118108
1652	西北政法大学	620.121124133
1653	西藏大学	494.108095107
1655	西藏大学	493.105115098
1656	西藏农牧学院	423.097105052
1657	西华大学	544.111112123
1658	西华大学	433.084111089
1659	西华师范大学	489.100102098
1660	西交利物浦大学	526.103112116
1661	西南财经大学	643.130117134
1662	西南财经大学	615.124117131
1663	西南财经大学天府学院	458.082103121
1665	西南大学	600.127115113
1666	西南大学	563.104104132
1667	西南交通大学	601.133113119
1668	西南交通大学	589.125107118
1669	西南交通大学	557.115112109
1670	西南交诵大学希荜学院	427.082116068
1671	西南科枝大学	533.113107106
1672	西南林业大学	481.076102127
1673	西南民旌大学	531.096103132
1675	西南民旌大学	494.081113122
1676	西南石油大学	562.105105116
1677	西南医科大学	537.111111106
1678	西南政法大学	624.126117133
1679	西南政法大学	627.117112139
1681	厦门大学	648.135118131
1682	厦门大学	565.101114124
1683	厦门大学嘉庚学院	444.083100107
1686	厦门工学院	422.088099078
1688	厦门华厦学院	422.055100103
1689	厦门理工学院	548.101117119
1690	厦门理工学院	531.109100112
1695	咸阳师范学院	466.091097091
1699	湘南学院	490.109107101
1700	湘谭大学	550.119104128
1702	析小H师范学院	487.095098113
1705	新賵财经大学	454.090107101
1706	新疆大学	532.098102111
1707	新賵工程学院	435.093096076
1708	新賵科枝学院	424.063103071
1709	新賵农业大学	439.071091109
1710	新賵农业大学	429.071103108
1712	新賵师范大学	484.106095115
1713	新賵医科大学	534.112109106
1715	新賵医科大学厚博学院	438.073095102
1717	新乡学院	395.108092028
1718	新乡医学院	520.100106128
1719	新佘学院	443.075104099
1720	信阳师范学院	442.102110075
1722	邢台学院	455.095101094
1727	徐州工程学院	473.095107094
1729	烟台大学	539.096119127
1730	烟台大学	387.064104086
1731	烟台大学文经学院	430.092101074
1732	烟台南山学院	430.072102078
1733	延安大学	472.096107099
1735	延边大学	534.090099123
1736	延边大学	444.090095108
1737	延边大学	525.110106109
1740	延边大学	447.075122101
1741	延边大学	513.097106118
1742	盐城工学院	457.074104106
1743	盐城师范学院	465.097101124
1745	燕京理工学院	434.096098093
1746	燕山大学	559.098105126
1747	燕山大学	527.089108123
1748	燕山大学里仁学院	438.074104102
1749	梳州大学	553.121097119
1750	■1伏学广陸学院	435.086113056
1753	伊犁师范大学	420.085095089
1755	宜宾学院	447.097100093
1756	宜舂学院	472.075108114
1758	营口理工学院	440.069105114
1760	右江民旌医学院	500.095100089
1761	玉林师范学院	445.054121096
1762	玉谣师范学院	477.078098119
1765	云南财经大学	391.072098096
1766	云南大学	577.119122126
1767	云南大学	553.112109124
1768	云南大学	526.102116108
1769	云南大学滇池学院	421.084106099
1770	云南大学旅游文化学院	411.054094119
1776	云南民旌大学	500.097098101
1777	云南农业大学	476.081109119
1778	云南农业大学	452.076097098
1779	云南师范大学	549.098112132
1780	云南范大学	500.106110123
1781	云南师范大学商学院	421.073114109
1782	云南师范大学文理学院	421.093093093
1786	云南中医药大学	497.087118121
1787	运城学院	440.097097065
1788	运城职业枝术大学	384.066103089
1790	枣庄学院	451.111101099
1799	张家口学院	419.060103104
1800	淅太城市学院	543.116113103
1801	淅江财经大学	584.121110129
1802	淅江财经大学	576.113118122
1803	淅江传媒学院	558.112111131
1805	淅江大学	682.145128129
1806	淅江大学	648.134124138
1807	淅江大学医学院	677.139120136
1808	淅江大学医学院	644.136111139
1809	淅江工商大学	571.109115129
1810	淅江工商大学杭州商学院	468.092102104
1811	淅江工业大学	579.128104108
1813	淅江海洋大学	518.104110107
1815	淅江海洋大学	491.069108109
1821	淅江科枝学院	527.097107092
1822	淅江理工大学	554.112107116
1825	淅江农林大学	526.094106120
1827	淅江师范大学	569.119109128
1828	淅江万里学院	461.074111107
1831	淅江中医药大学	529.106102116
1832	郑州大学	587.131100121
1835	郑州工程枝术学院	451.086102091
1836	郑州工业应用枝术学院	431.068111104
1837	郑州航空工业管理学院	482.085100093
1838	郑州轻工业大学	501.083113084
1840	郑州升达经留管理学院	429.090100111
1841	郑州师范学院	496.077120111
1842	中北大学	529.091123118
1843	中北大学信息商务学院	426.095091103
1845	中国传媒大学	635.126117134
1846	中国地质大学(北京）	583.105120131
1847	中国地质大学(北京）	586.112106118
1848	中国地质大学(武汉）	585.102112130
1849	中国海洋大学	615.112113136
1850	中国海洋大学	583.122119118
1851	中国海洋大学	590.133117106
1852	中国海洋大学	595.118119140
1853	中国海洋大学	569.118110131
1855	中国计m大学	573.121106113
1856	中国计m大学现代科枝学院	437.074102113
1857	中国科学枝术大学	679.132122142
1858	中国科学院大学	678.140122141
1859	中国矿业大学	583.116118114
1860	中国矿业大学(北京）	587.119109126
1861	中国矿业大学徐海学院	436.080101093
1862	中国劳动关系学院	529.110101111
1865	中国民航大学	518.101106100
1866	中国民航大学	572.102110116
1867	中国民航大学	604.118114126
1869	中国民用航空飞行学院	453.093095081
1870	中国民用航空飞行学院	361.045089102
1871	中国农业大学	630.131119133
1872	中国农业大学	597.126112122
1873	中国人民大学	678.129124144
1875	中国人民大学(苏州校区）	652.136117143
1878	中国人民氅察大学	482.083103124
1880	中国社会科学院大学	645.128121138
1881	中国石油大学(北京）	596.118112124
1882	中国石油大学(北京)克拉玛依校区	529.104109113
1883	中国石油大学(华东）	587.123116114
1885	中国石油大学胜利学院	437.080103091
1890	中国药科大学	607.121114129
1891	中国医科大学	599.116117134
1892	中国医科大学	534.082114118
1893	中国医科大学	516.094125121
1895	中国医科大学	471.069110108
1896	中国医科大学	506.083102131
1898	中国政法大学	646.130118143
1899	中南财经政法大学	634.117122134
1901	中南财经政法大学	625.116117137
1902	中南大学	638.131118127
1903	中南林业科枝大学	517.097102109
1906	中南民族大学	553.103114130
1907	中南民族大学	542.090115116
1908	中南民族大学	530.097109112
1909	中山大学	650.138125138
1910	中山大学	631.117125131
1912	中山大学南方学院	419.068094102
1913	中山大学新华学院	427.080094081
1915	中央财经大学	656.137122139
1916	中央财经大学	647.126115141
1917	中央财经大学	642.130124129
1919	中央民族大学	621.134118138
1920	中央民族大学	542.084129106
1921	中央民族大学	580.108118131
1922	中央民族大学	616.135117132
1928	中原工学院	467.096100101
1929	周口师范学院	391.078078048
1933	遵m科大学	526.094121116
1935	m医科大学	536.109105122
